No,date,AQI,PM2.5,O3,NO2,SO2,PM10,CO,TEMP,WSPEED,WDIR,TRAFFIC_4653
7398,2017-11-05T06:00:00,20,8.45,15.22,6,0,10.9,0.3,4.5,0.2,73,314
7399,2017-11-05T07:00:00,25,8.45,15.22,8,0,18.7,0.3,7.1,0.1,127,505
7400,2017-11-05T08:00:00,21,8.45,15.22,7,0,14.7,0.2,11.1,0.7,107,771
7401,2017-11-05T09:00:00,15,8.45,15.22,2,0,1.4,0.1,14.7,1.6,113,1284
7402,2017-11-05T10:00:00,17,8.45,15.22,1,0,9.6,0.0,15.8,1.7,130,1496
7403,2017-11-05T11:00:00,18,8.45,15.22,1,0,9.1,0.0,16.9,1.6,119,1850
7404,2017-11-05T12:00:00,19,8.45,15.22,1,0,11.5,0.0,17.8,1,136,1923
7405,2017-11-05T13:00:00,21,8.45,15.22,1,0,8.1,0.0,19,0.9,139,1724
7406,2017-11-05T14:00:00,22,8.45,15.22,2,0,14.0,0.1,18.5,2.5,213,1607
7407,2017-11-05T15:00:00,22,8.45,15.22,2,0,15.2,0.1,18.1,3.9,212,1591
7408,2017-11-05T16:00:00,22,8.45,15.22,2,0,16.8,0.1,18.2,3.4,197,1735
7409,2017-11-05T17:00:00,22,8.45,15.22,3,0,17.2,0.1,18.1,1.8,161,1649
7410,2017-11-05T18:00:00,23,8.45,15.22,3,0,18.5,0.1,15.8,2.2,176,1383
7411,2017-11-05T19:00:00,21,8.45,15.22,3,0,16.7,0.1,14,2.5,191,1090
7412,2017-11-05T20:00:00,19,8.45,15.22,4,0,15.2,0.1,12.8,1.3,162,936
7413,2017-11-05T21:00:00,19,8.45,15.22,6,0,14.9,0.1,12.1,1.2,177,764
7414,2017-11-05T22:00:00,17,8.45,15.22,4,0,12.6,0.1,12,1.6,203,616
7415,2017-11-05T23:00:00,17,8.45,15.22,5,0,13.4,0.1,12,1.6,203,400
7416,2017-11-06T00:00:00,17,8.45,15.22,4,0,13.7,0.1,11.6,1.3,201,250
7417,2017-11-06T01:00:00,14,8.45,15.22,9.64,0.41,11.4,0.22,11.1,1.1,197,101
7418,2017-11-06T02:00:00,17,8.45,15.22,4,0,11.1,0.1,10,0.3,186,107
7419,2017-11-06T03:00:00,18,8.45,15.22,6,0,11.1,0.1,10,0.5,169,104
7420,2017-11-06T04:00:00,18,8.45,15.22,6,1,10.9,0.1,11.5,1,188,148
7421,2017-11-06T05:00:00,19,8.45,15.22,6,1,14.2,0.1,11.7,1,191,373
7422,2017-11-06T06:00:00,23,8.45,15.22,12,3,18.2,0.1,12,0.7,179,1013
7423,2017-11-06T07:00:00,23,8.45,15.22,17,2,18.5,0.2,12.8,0.7,163,1352
7424,2017-11-06T08:00:00,22,8.45,15.22,10,1,17.2,0.1,13.8,1.7,188,1443
7425,2017-11-06T09:00:00,18,8.45,15.22,4,0,14.1,0.1,14.7,2.3,191,1564
7426,2017-11-06T10:00:00,22,8.45,15.22,4,0,17.6,0.1,15.4,3.1,201,1588
7427,2017-11-06T11:00:00,40,8.45,15.22,4,0,31.6,0.1,15.9,3.4,208,1723
7428,2017-11-06T12:00:00,40,8.45,15.22,4,0,31.8,0.1,14.9,4.2,205,1665
7429,2017-11-06T13:00:00,41,8.45,15.22,2,0,33.0,0.1,15.8,4.4,207,1638
7430,2017-11-06T14:00:00,53,8.45,15.22,2,0,42.2,0.1,17,4.6,205,1894
7431,2017-11-06T15:00:00,40,8.45,15.22,2,0,31.6,0.0,15.9,4.5,205,1826
7432,2017-11-06T16:00:00,21,8.45,15.22,2,0,14.8,0.0,16.3,4.1,205,2003
7433,2017-11-06T17:00:00,19,8.45,15.22,2,0,14.7,0.0,15.8,4.5,207,2091
7434,2017-11-06T18:00:00,17,8.45,15.22,2,0,9.4,0.1,14.7,3.6,202,1663
7435,2017-11-06T19:00:00,17,8.45,15.22,2,0,10.3,0.1,13.7,3.1,195,1170
7436,2017-11-06T20:00:00,17,8.45,15.22,3,0,8.9,0.1,13.2,3,194,971
7437,2017-11-06T21:00:00,17,8.45,15.22,3,0,9.7,0.1,13.1,2.7,202,775
7438,2017-11-06T22:00:00,17,8.45,15.22,2,0,9.6,0.1,13.2,2.7,211,658
7439,2017-11-06T23:00:00,17,8.45,15.22,2,0,9.7,0.1,13.2,2.4,220,511
7440,2017-11-07T00:00:00,13,8.45,15.22,9,3,7.4,0.1,12.6,1.9,255,364
7441,2017-11-07T01:00:00,15,8.45,15.22,9.64,0.41,11.6,0.22,11.9,2.1,241,209
7442,2017-11-07T02:00:00,14,8.45,15.22,3,0,10.9,0.1,10.8,2.2,243,151
7443,2017-11-07T03:00:00,14,8.45,15.22,5,1,7.8,0.1,10.9,1.6,243,102
7444,2017-11-07T04:00:00,14,8.45,15.22,4,1,8.0,0.1,11.3,1.5,248,130
7445,2017-11-07T05:00:00,17,8.45,15.22,11,5,13.6,0.1,11.6,1.9,251,185
7446,2017-11-07T06:00:00,18,8.45,15.22,7,2,14.3,0.1,10.6,1.8,241,396
7447,2017-11-07T07:00:00,19,8.45,15.22,11,2,13.7,0.1,10.7,1.6,231,516
7448,2017-11-07T08:00:00,19,8.45,15.22,5,1,13.3,0.1,11.9,1.9,190,638
7449,2017-11-07T09:00:00,18,8.45,15.22,3,0,12.2,0.1,12.8,2.9,195,903
7450,2017-11-07T10:00:00,19,8.45,15.22,2,0,15.3,0.1,14.2,3.2,203,1256
7451,2017-11-07T11:00:00,27,8.45,15.22,1,0,21.4,0.0,14.7,3.3,206,1554
7452,2017-11-07T12:00:00,26,8.45,15.22,2,0,21.1,0.1,14.4,3,202,1641
7453,2017-11-07T13:00:00,38.41,8.45,15.22,2,0,13.1,0.0,14.4,3.3,204,1519
7454,2017-11-07T14:00:00,19,8.45,15.22,1,0,10.4,0.0,15.6,3.9,210,1326
7455,2017-11-07T15:00:00,20,8.45,15.22,1,0,12.7,0.0,16.4,3.8,207,1312
7456,2017-11-07T16:00:00,20,8.45,15.22,1,0,13.3,0.0,16.7,3.1,203,1486
7457,2017-11-07T17:00:00,23,8.45,15.22,2,0,18.7,0.0,15.8,3.6,211,1592
7458,2017-11-07T18:00:00,19,8.45,15.22,2,0,11.0,0.0,14.5,3.9,206,1373
7459,2017-11-07T19:00:00,20,8.45,15.22,2,0,15.9,0.1,13.4,3.2,199,1032
7460,2017-11-07T20:00:00,19,8.45,15.22,4,0,15.5,0.1,12.9,1.8,191,871
7461,2017-11-07T21:00:00,20,8.45,15.22,3,0,15.9,0.1,12.9,2.1,192,746
7462,2017-11-07T22:00:00,21,8.45,15.22,4,0,17.1,0.1,12.6,1.2,148,547
7463,2017-11-07T23:00:00,19,8.45,15.22,3,0,12.0,0.1,12.5,1.4,148,321
7464,2017-11-08T00:00:00,20,8.45,15.22,2,0,13.1,0.1,12.3,1.5,147,187
7465,2017-11-08T01:00:00,17,8.45,15.22,9.64,0.41,13.8,0.22,12.3,1.3,172,119
7466,2017-11-08T02:00:00,21,8.45,15.22,1,0,11.4,0.1,12.2,0.9,152,109
7467,2017-11-08T03:00:00,20,8.45,15.22,2,0,12.2,0.1,12.1,0.8,153,79
7468,2017-11-08T04:00:00,20,8.45,15.22,2,0,15.5,0.1,12,0.8,147,188
7469,2017-11-08T05:00:00,22,8.45,15.22,5,0,17.2,0.1,12,0.5,164,529
7470,2017-11-08T06:00:00,25,8.45,15.22,9,0,20.4,0.1,12.2,0.7,193,1628
7471,2017-11-08T07:00:00,23,8.45,15.22,11,0,18.4,0.1,13.1,1.1,183,1499
7472,2017-11-08T08:00:00,23,8.45,15.22,6,0,18.3,0.1,13.9,1.4,183,1730
7473,2017-11-08T09:00:00,24,8.45,15.22,4,0,18.8,0.1,14.8,1.5,194,1960
7474,2017-11-08T10:00:00,25,8.45,15.22,4,0,19.7,0.1,16.6,1.9,210,1818
7475,2017-11-08T11:00:00,18,8.45,15.22,4,0,12.4,0.0,16.7,2.6,221,1922
7476,2017-11-08T12:00:00,21,8.45,15.22,4,0,16.5,0.0,17.6,2.5,219,1926
7477,2017-11-08T13:00:00,24,8.45,15.22,4,0,18.9,0.1,18.1,2.8,214,1930
7478,2017-11-08T14:00:00,28,8.45,15.22,4,0,22.1,0.1,18.3,3.2,223,2094
7479,2017-11-08T15:00:00,24,8.45,15.22,4,0,19.2,0.2,18.5,3.1,217,2184
7480,2017-11-08T16:00:00,22,8.45,15.22,4,0,17.8,0.1,18.3,3.2,212,2262
7481,2017-11-08T17:00:00,19,8.45,15.22,4,0,15.4,0.1,18.3,2.8,214,2420
7482,2017-11-08T18:00:00,19,8.45,15.22,6,1,14.9,0.1,16.8,2.7,218,2125
7483,2017-11-08T19:00:00,19,8.45,15.22,6,0,15.3,0.1,15.8,2,216,1402
7484,2017-11-08T20:00:00,35,8.45,15.22,12,1,27.8,0.2,14.7,1.4,224,1090
7485,2017-11-08T21:00:00,19,8.45,15.22,9,0,12.9,0.2,13.8,1,165,957
7486,2017-11-08T22:00:00,18,8.45,15.22,10,0,12.9,0.2,12.7,0.8,181,704
7487,2017-11-08T23:00:00,18,8.45,15.22,11,0,13.1,0.2,12,0.9,193,386
7488,2017-11-09T00:00:00,18,8.45,15.22,8,0,10.9,0.1,11.4,0.6,181,207
7489,2017-11-09T01:00:00,12,8.45,15.22,9.64,0.41,9.4,0.22,10.2,0.3,238,101
7490,2017-11-09T02:00:00,17,8.45,15.22,11,0,7.5,0.1,9.2,0.1,6,74
7491,2017-11-09T03:00:00,19,8.45,15.22,11,0,9.6,0.2,8.5,0.2,64,79
7492,2017-11-09T04:00:00,17,8.45,15.22,10,0,7.9,0.1,7.9,0.2,70,154
7493,2017-11-09T05:00:00,17,8.45,15.22,10,0,11.5,0.1,8.5,0.4,51,597
7494,2017-11-09T06:00:00,19,8.45,15.22,11,0,11.8,0.2,8.6,0.2,135,1611
7495,2017-11-09T07:00:00,29,8.45,15.22,12,1,23.5,0.3,10.1,0.2,138,1455
7496,2017-11-09T08:00:00,24,8.45,15.22,11,0,18.8,0.2,13.2,0.5,86,1505
7497,2017-11-09T09:00:00,20,8.45,15.22,12,0,13.1,0.2,15.8,0.4,89,1947
7498,2017-11-09T10:00:00,18,8.45,15.22,7,0,14.2,0.1,18.4,0.6,67,2039
7499,2017-11-09T11:00:00,36,8.45,15.22,9,0,28.9,0.1,19.7,1.9,214,1919
7500,2017-11-09T12:00:00,35,8.45,15.22,10,1,27.7,0.1,20.2,2.3,207,1951
7501,2017-11-09T13:00:00,38,8.45,15.22,10,1,30.7,0.2,21.6,2.1,214,1798
7502,2017-11-09T14:00:00,52,8.45,15.22,11,2,41.5,0.2,22.4,2.3,222,2061
7503,2017-11-09T15:00:00,39,8.45,15.22,11,1,30.8,0.3,23.3,2.6,216,2185
7504,2017-11-09T16:00:00,40,8.45,15.22,11,1,32.1,0.3,23.7,2.7,217,2213
7505,2017-11-09T17:00:00,29,8.45,15.22,9,0,23.4,0.3,23.3,1.9,213,2329
7506,2017-11-09T18:00:00,31,8.45,15.22,9,0,24.5,0.3,23.2,1.7,164,2155
7507,2017-11-09T19:00:00,26,8.45,15.22,10,0,20.8,0.3,20.5,1.3,169,1482
7508,2017-11-09T20:00:00,22,8.45,15.22,14,0,17.5,0.2,18.2,1.2,190,1312
7509,2017-11-09T21:00:00,22,8.45,15.22,13,0,17.8,0.1,16.4,1.5,200,1024
7510,2017-11-09T22:00:00,18,8.45,15.22,9,0,14.1,0.1,15.1,1.8,204,714
7511,2017-11-09T23:00:00,18,8.45,15.22,6,0,12.0,0.1,14.3,1.2,198,412
7512,2017-11-10T00:00:00,18,8.45,15.22,6,0,11.1,0.1,13.6,0.8,230,236
7513,2017-11-10T01:00:00,11,8.45,15.22,9.64,0.41,8.7,0.22,12.5,0.2,303,113
7514,2017-11-10T02:00:00,18,8.45,15.22,12,0,14.7,0.1,12.5,1.1,301,102
7515,2017-11-10T03:00:00,20,8.45,15.22,9,0,13.2,0.1,13.3,0.9,289,106
7516,2017-11-10T04:00:00,23,8.45,15.22,6,0,13.7,0.1,13.4,1,288,148
7517,2017-11-10T05:00:00,33,8.45,15.22,6,0,19.3,0.1,13.4,0.6,297,577
7518,2017-11-10T06:00:00,52,8.45,15.22,7,0,22.7,0.1,13.6,0.7,15,1701
7519,2017-11-10T07:00:00,59,8.45,15.22,11,0,26.3,0.1,14.2,0.5,8,1563
7520,2017-11-10T08:00:00,54,8.45,15.22,11,0,27.0,0.2,15.4,0.6,11,1665
7521,2017-11-10T09:00:00,51,8.45,15.22,10,0,27.9,0.1,16.9,0.6,94,1676
7522,2017-11-10T10:00:00,46,8.45,15.22,9,1,30.8,0.2,19.4,0.4,105,1689
7523,2017-11-10T11:00:00,34,8.45,15.22,9,1,22.0,0.2,22.1,0.6,124,1880
7524,2017-11-10T12:00:00,29,8.45,15.22,11,1,22.9,0.3,25.4,0.2,125,1943
7525,2017-11-10T13:00:00,30,8.45,15.22,7,0,24.1,0.3,27.8,0.6,205,2102
7526,2017-11-10T14:00:00,48,8.45,15.22,16,1,38.1,0.4,28.7,1.6,202,2099
7527,2017-11-10T15:00:00,67,8.45,15.22,23,1,53.8,0.5,28,2.1,219,2004
7528,2017-11-10T16:00:00,43,8.45,15.22,13,1,34.8,0.3,28.8,1.9,191,2174
7529,2017-11-10T17:00:00,38,8.45,15.22,8,1,30.7,0.3,28.8,1.6,158,2463
7530,2017-11-10T18:00:00,36,8.45,15.22,9,1,28.7,0.3,26.9,1.4,144,2160
7531,2017-11-10T19:00:00,43,8.45,15.22,8,1,34.2,0.3,25,1,135,1313
7532,2017-11-10T20:00:00,37,8.45,15.22,11,2,29.5,0.3,22.8,0.5,154,938
7533,2017-11-10T21:00:00,36,8.45,15.22,24,2,28.7,0.3,20.9,0.4,249,903
7534,2017-11-10T22:00:00,62,8.45,15.22,30,2,49.2,0.3,19.9,1.2,300,860
7535,2017-11-10T23:00:00,38,8.45,15.22,16,1,30.5,0.2,18.5,1.4,292,693
7536,2017-11-11T00:00:00,32,8.45,15.22,11,1,25.7,0.2,17.3,1,298,449
7537,2017-11-11T01:00:00,31,8.45,15.22,9.64,0.41,24.6,0.22,17,0.9,301,233
7538,2017-11-11T02:00:00,38.41,8.45,15.22,10,1,22.7,0.2,16.5,0.7,297,155
7539,2017-11-11T03:00:00,29,8.45,15.22,10,1,19.8,0.2,15.9,0.4,317,136
7540,2017-11-11T04:00:00,28,8.45,15.22,10,1,17.9,0.2,15.6,0.6,311,142
7541,2017-11-11T05:00:00,27,8.45,15.22,9,1,18.4,0.2,15,0.4,295,220
7542,2017-11-11T06:00:00,28,8.45,15.22,10,1,20.1,0.2,15.1,0.7,315,750
7543,2017-11-11T07:00:00,31,8.45,15.22,11,0,23.1,0.2,16.1,0.9,314,1042
7544,2017-11-11T08:00:00,30,8.45,15.22,9,0,20.7,0.2,17.5,0.7,297,1521
7545,2017-11-11T09:00:00,30,8.45,15.22,9,0,23.4,0.2,19.9,0.5,273,1828
7546,2017-11-11T10:00:00,28,8.45,15.22,9,1,22.4,0.2,23.1,0.4,237,2106
7547,2017-11-11T11:00:00,25,8.45,15.22,10,1,14.0,0.3,25.8,0.8,195,2043
7548,2017-11-11T12:00:00,55,8.45,15.22,17,3,44.0,0.4,27.4,2.1,207,2002
7549,2017-11-11T13:00:00,60,8.45,15.22,18,4,47.6,0.4,27.9,2.7,213,2106
7550,2017-11-11T14:00:00,63,8.45,15.22,13,2,50.5,0.4,28.4,2.8,214,2278
7551,2017-11-11T15:00:00,44,8.45,15.22,9,2,35.4,0.4,28.4,3,211,2055
7552,2017-11-11T16:00:00,33,8.45,15.22,8,2,26.3,0.4,28.2,2.9,226,1964
7553,2017-11-11T17:00:00,34,8.45,15.22,5,1,26.9,0.3,28.3,2.7,209,1972
7554,2017-11-11T18:00:00,32,8.45,15.22,6,1,21.5,0.3,27.3,2.5,200,1743
7555,2017-11-11T19:00:00,45,8.45,15.22,6,1,35.6,0.3,25.7,1.6,187,1391
7556,2017-11-11T20:00:00,32,8.45,15.22,6,2,25.5,0.3,23.6,1.3,157,1109
7557,2017-11-11T21:00:00,34,8.45,15.22,8,1,26.8,0.3,21.6,0.7,193,968
7558,2017-11-11T22:00:00,30,8.45,15.22,13,1,23.8,0.4,19.7,0.5,264,938
7559,2017-11-11T23:00:00,33,8.45,15.22,20,1,26.7,0.3,18.6,1.3,291,809
7560,2017-11-12T00:00:00,32,8.45,15.22,13,1,21.4,0.2,16.9,1.4,299,565
7561,2017-11-12T01:00:00,25,8.45,15.22,9.64,0.41,20.2,0.22,15.9,1.1,302,353
7562,2017-11-12T02:00:00,30,8.45,15.22,8,1,16.7,0.2,14.9,0.7,319,219
7563,2017-11-12T03:00:00,30,8.45,15.22,7,1,17.5,0.2,14.5,1.2,299,183
7564,2017-11-12T04:00:00,35,8.45,15.22,5,1,15.6,0.1,14.2,0.9,300,161
7565,2017-11-12T05:00:00,36,8.45,15.22,4,0,16.1,0.1,14.9,1,307,189
7566,2017-11-12T06:00:00,58,8.45,15.22,5,0,22.4,0.1,15.3,0.9,303,382
7567,2017-11-12T07:00:00,56,8.45,15.22,4,0,21.7,0.1,15.6,1,304,544
7568,2017-11-12T08:00:00,50,8.45,15.22,4,0,21.6,0.1,16.1,0.4,3,829
7569,2017-11-12T09:00:00,47,8.45,15.22,4,0,23.3,0.1,17,0.7,5,1377
7570,2017-11-12T10:00:00,51,8.45,15.22,4,0,29.6,0.1,19.5,0.7,45,1733
7571,2017-11-12T11:00:00,55,8.45,15.22,4,0,26.7,0.2,22.2,0.6,96,1900
7572,2017-11-12T12:00:00,53,8.45,15.22,5,0,24.1,0.2,24.3,0.7,89,2059
7573,2017-11-12T13:00:00,36,8.45,15.22,4,1,17.9,0.3,26.7,0.7,159,1992
7574,2017-11-12T14:00:00,46,8.45,15.22,6,1,35.8,0.4,27.1,2.5,211,1822
7575,2017-11-12T15:00:00,46,8.45,15.22,8,1,31.9,0.4,27.2,2.8,216,1910
7576,2017-11-12T16:00:00,37,8.45,15.22,8,1,17.8,0.4,27.7,2.6,219,1870
7577,2017-11-12T17:00:00,33,8.45,15.22,8,2,26.2,0.4,26.1,2.9,233,1766
7578,2017-11-12T18:00:00,29,8.45,15.22,6,2,20.0,0.3,25,2.4,232,1589
7579,2017-11-12T19:00:00,36,8.45,15.22,11,2,29.0,0.3,24,1.4,234,1150
7580,2017-11-12T20:00:00,47,8.45,15.22,29,6,37.7,0.4,21.3,0.4,233,1008
7581,2017-11-12T21:00:00,39,8.45,15.22,29,4,30.8,0.5,19.2,0,117,936
7582,2017-11-12T22:00:00,31,8.45,15.22,14,2,18.4,0.3,18.3,0.3,134,689
7583,2017-11-12T23:00:00,29,8.45,15.22,12,1,15.2,0.2,16.8,0.2,301,391
7584,2017-11-13T00:00:00,32,8.45,15.22,16,1,22.7,0.2,16.3,0.6,317,196
7585,2017-11-13T01:00:00,25,8.45,15.22,9.64,0.41,19.9,0.22,15.8,0.4,338,109
7586,2017-11-13T02:00:00,30,8.45,15.22,9.64,0.41,16.5,0.22,14.7,0.3,22,88
7587,2017-11-13T03:00:00,30,8.45,15.22,10,0,14.4,0.2,13.9,0.4,19,83
7588,2017-11-13T04:00:00,34,8.45,15.22,12,0,18.2,0.2,13.5,0.4,35,182
7589,2017-11-13T05:00:00,28,8.45,15.22,10,0,14.1,0.2,12.7,0.3,90,564
7590,2017-11-13T06:00:00,34,8.45,15.22,11,0,27.1,0.3,12.7,0.3,38,1753
7591,2017-11-13T07:00:00,45,8.45,15.22,12,1,36.0,0.3,14.9,0.6,96,1445
7592,2017-11-13T08:00:00,36,8.45,15.22,14,1,28.9,0.3,17.8,0.6,69,1499
7593,2017-11-13T09:00:00,30,8.45,15.22,7,0,22.9,0.2,22,1,92,1888
7594,2017-11-13T10:00:00,26,8.45,15.22,7,0,21.0,0.2,26.6,1.2,68,2092
7595,2017-11-13T11:00:00,27,8.45,15.22,8,0,21.3,0.2,30.3,1.4,45,1838
7596,2017-11-13T12:00:00,36,8.45,15.22,5,0,17.3,0.3,32.3,0.7,24,1849
7597,2017-11-13T13:00:00,41,8.45,15.22,4,0,18.5,0.3,33,0.6,216,1820
7598,2017-11-13T14:00:00,44,8.45,15.22,5,0,9.1,0.4,34.2,1.2,185,1895
7599,2017-11-13T15:00:00,36,8.45,15.22,7,0,18.5,0.4,34.7,1.7,197,2305
7600,2017-11-13T16:00:00,44,8.45,15.22,5,0,0.0,0.4,34.7,1.7,180,2294
7601,2017-11-13T17:00:00,53,8.45,15.22,7,0,28.3,0.4,34,1.6,148,2403
7602,2017-11-13T18:00:00,47,8.45,15.22,7,0,34.7,0.4,32.6,1.3,121,2060
7603,2017-11-13T19:00:00,42,8.45,15.22,7,0,33.4,0.4,30.1,1.3,124,1300
7604,2017-11-13T20:00:00,41,8.45,15.22,7,1,32.7,0.3,27.4,0.8,116,1148
7605,2017-11-13T21:00:00,37,8.45,15.22,13,1,29.2,0.3,25,0.4,125,826
7606,2017-11-13T22:00:00,35,8.45,15.22,21,1,27.7,0.4,22.6,0.2,30,650
7607,2017-11-13T23:00:00,26,8.45,15.22,13,1,21.1,0.3,21.8,0.4,357,343
7608,2017-11-14T00:00:00,60,8.45,15.22,11,0,48.3,0.2,21.5,1.6,294,175
7609,2017-11-14T01:00:00,36,8.45,15.22,9.64,0.41,28.4,0.22,20.2,0.4,323,103
7610,2017-11-14T02:00:00,29,8.45,15.22,10,1,23.5,0.1,19.1,0.6,43,79
7611,2017-11-14T03:00:00,26,8.45,15.22,10,1,17.9,0.1,19.3,0.8,48,93
7612,2017-11-14T04:00:00,24,8.45,15.22,5,1,13.9,0.0,18.2,0.7,57,146
7613,2017-11-14T05:00:00,21,8.45,15.22,8,0,11.4,0.0,17.6,0.6,44,639
7614,2017-11-14T06:00:00,29,8.45,15.22,14,0,22.8,0.1,17.2,0.3,57,1677
7615,2017-11-14T07:00:00,32,8.45,15.22,26,1,25.8,0.3,19.9,0.7,36,1344
7616,2017-11-14T08:00:00,29,8.45,15.22,14,0,23.1,0.1,24.6,1.8,22,1509
7617,2017-11-14T09:00:00,48,8.45,15.22,5,0,38.1,0.1,27.3,2.7,13,1855
7618,2017-11-14T10:00:00,50,4.2,15.22,5,0,39.7,0.1,29.8,2.7,18,1982
7619,2017-11-14T11:00:00,31,1.1,15.22,7,0,25.0,0.2,32.6,2.6,20,1899
7620,2017-11-14T12:00:00,35,0.0,15.22,5,0,26.0,0.2,33.8,1.8,356,1902
7621,2017-11-14T13:00:00,37,0.0,15.22,5,0,28.0,0.3,35,2.5,11,1755
7622,2017-11-14T14:00:00,37,0.0,15.22,5,0,25.4,0.3,35.3,1.9,353,2072
7623,2017-11-14T15:00:00,37,1.0,15.22,5,0,22.8,0.4,35.8,1.7,2,2180
7624,2017-11-14T16:00:00,36,1.4,15.22,6,0,20.1,0.4,35.1,1.8,8,2147
7625,2017-11-14T17:00:00,36,4.4,15.22,6,0,21.3,0.4,34.3,1.6,17,2405
7626,2017-11-14T18:00:00,38.41,8.1,15.22,6,0,21.6,0.3,33.8,1.6,14,2218
7627,2017-11-14T19:00:00,32,11.5,15.22,9,0,23.5,0.3,31,1.1,22,1403
7628,2017-11-14T20:00:00,89,17.1,15.22,22,0,71.4,0.3,28.6,0.8,40,1150
7629,2017-11-14T21:00:00,51,20.2,15.22,12,0,31.9,0.2,27.4,0.9,57,1044
7630,2017-11-14T22:00:00,48,19.1,15.22,7,0,25.9,0.2,25.1,0.6,57,692
7631,2017-11-14T23:00:00,41,16.5,15.22,7,0,25.0,0.2,23.6,0.8,50,400
7632,2017-11-15T00:00:00,38,15.1,15.22,5,0,21.9,0.1,22.8,0.8,43,202
7633,2017-11-15T01:00:00,35,13.8,15.22,9.64,0.41,18.0,0.22,22.1,1,45,135
7634,2017-11-15T02:00:00,27,10.9,15.22,3,0,18.1,0.1,21.7,0.8,48,95
7635,2017-11-15T03:00:00,28,9.5,15.22,3,0,17.0,0.1,21.3,0.8,51,100
7636,2017-11-15T04:00:00,34,9.1,15.22,4,0,14.9,0.1,21,0.8,56,195
7637,2017-11-15T05:00:00,34,9.9,15.22,5,0,17.1,0.1,22.7,1.2,44,611
7638,2017-11-15T06:00:00,37,9.2,15.22,10,0,29.3,0.1,23.9,1.5,41,1662
7639,2017-11-15T07:00:00,39,7.9,15.22,12,0,31.5,0.1,25.7,2.4,35,1374
7640,2017-11-15T08:00:00,53,5.5,15.22,11,0,42.6,0.1,27.1,2.2,25,1433
7641,2017-11-15T09:00:00,81,4.7,15.22,7,0,64.7,0.1,29,3.2,16,1799
7642,2017-11-15T10:00:00,60,4.7,15.22,4,0,48.2,0.2,31.6,3.2,12,1985
7643,2017-11-15T11:00:00,68,4.8,15.22,4,0,54.6,0.2,32.6,3.7,16,1860
7644,2017-11-15T12:00:00,56,4.4,15.22,4,0,44.5,0.2,33.3,3.1,17,1880
7645,2017-11-15T13:00:00,48,4.4,15.22,5,0,38.6,0.3,32.2,2.3,5,1869
7646,2017-11-15T14:00:00,41,6.4,15.22,6,0,32.6,0.3,30.5,2.2,308,2017
7647,2017-11-15T15:00:00,66,10.8,15.22,13,0,52.7,0.2,27.8,2.6,229,2029
7648,2017-11-15T16:00:00,41,14.0,15.22,7,0,9.2,0.2,26.9,3.2,192,2209
7649,2017-11-15T17:00:00,63,12.3,15.22,8,0,50.2,0.3,25.4,1.2,145,2392
7650,2017-11-15T18:00:00,41,6.2,15.22,14,0,28.6,0.3,20.7,0.9,109,2026
7651,2017-11-15T19:00:00,40,1.6,15.22,12,0,14.8,0.3,20.6,0.3,39,1559
7652,2017-11-15T20:00:00,38,4.4,15.22,15,0,19.4,0.3,19.8,0.4,257,1091
7653,2017-11-15T21:00:00,35,5.3,15.22,19,0,17.4,0.3,19.4,0.3,105,898
7654,2017-11-15T22:00:00,33,4.2,15.22,13,0,7.5,0.3,19.1,0.1,342,823
7655,2017-11-15T23:00:00,30,3.7,15.22,15,0,10.6,0.3,19,0.4,99,476
7656,2017-11-16T00:00:00,29,4.5,15.22,10,0,7.4,0.2,18.7,0.3,8,261
7657,2017-11-16T01:00:00,28,7.4,15.22,9.64,0.41,8.0,0.22,18.6,0.5,326,143
7658,2017-11-16T02:00:00,27,6.0,15.22,6,1,7.2,0.2,18.4,0.4,24,110
7659,2017-11-16T03:00:00,27,8.4,15.22,4,0,6.7,0.1,18.2,0.5,323,111
7660,2017-11-16T04:00:00,27,10.7,15.22,5,0,9.5,0.1,18.2,0.1,219,170
7661,2017-11-16T05:00:00,34,8.9,15.22,12,0,9.6,0.1,18.2,0.1,207,615
7662,2017-11-16T06:00:00,39,5.3,15.22,14,0,14.3,0.2,18.3,0.1,142,1694
7663,2017-11-16T07:00:00,26,5.8,15.22,16,1,10.6,0.3,18.3,0.3,67,1428
7664,2017-11-16T08:00:00,26,6.6,15.22,16,1,14.7,0.4,18.6,0.5,20,1310
7665,2017-11-16T09:00:00,29,5.4,15.22,16,1,16.9,0.4,19,0.6,32,1709
7666,2017-11-16T10:00:00,26,4.4,15.22,14,0,9.6,0.2,18.8,0.9,94,1874
7667,2017-11-16T11:00:00,26,8.2,15.22,15,1,19.4,0.3,19.8,0.8,84,2082
7668,2017-11-16T12:00:00,28,9.8,15.22,10,0,4.8,0.2,19.6,1,51,1983
7669,2017-11-16T13:00:00,28,9.4,15.22,7,0,7.7,0.2,18.9,0.8,75,2074
7670,2017-11-16T14:00:00,29,9.3,15.22,9,0,6.9,0.2,19.4,0.7,63,2015
7671,2017-11-16T15:00:00,28,5.4,15.22,6,0,5.1,0.2,20.8,0.9,77,2307
7672,2017-11-16T16:00:00,26,4.9,15.22,7,0,9.6,0.2,21,1,86,2274
7673,2017-11-16T17:00:00,26,7.8,15.22,8,0,3.8,0.2,20.6,0.9,91,2272
